# 2012
signal_800_400,mer,0.993763,1.00999,0.971627,1.06804,1.00000,1.00000,1.00000,1.00000
signal_900_450,mer,1.01786,0.999339,0.994166,0.872434,1.12311,1.00000,1.00000,1.00000
signal_1000_500,mer,1.00000,1.00673,1.00218,0.901062,1.00000,1.00000,1.00000,1.00000
signal_1100_550,mer,1.00036,0.989832,1.00737,0.986055,1.05149,0.842539,1.00000,1.00000
signal_1200_600,mer,0.995089,1.0028,1.00591,0.987043,1.00000,1.00448,0.99394,1.00000
signal_1300_650,mer,1.00000,1.03517,0.964199,1.01051,1.02894,1.02771,1.00000,1.00000
signal_1400_700,mer,1.00000,1.00000,0.992119,0.991029,1.02543,0.949018,0.998797,1.00000
signal_1500_750,mer,1.02026,1.00000,0.961055,0.997209,1.0134,0.977329,0.989013,1.00000
signal_1600_800,mer,1.00000,1.00000,0.971616,1.03831,0.986873,1.00327,0.99927,0.995819
signal_1700_850,mer,1.00000,1.00624,0.970507,1.00139,1.0071,1.00235,0.980634,0.963614
signal_1800_900,mer,1.00000,1.00000,1.00000,1.06596,0.920174,1.00414,1.0282,0.999696
signal_1900_950,mer,1.00000,1.00000,1.13625,1.0076,0.999895,0.983596,1.00705,0.975821
signal_2000_1000,mer,1.00000,1.00000,0.933542,1.11788,0.987064,0.967391,1.01451,0.889843
signal_2100_1050,mer,1.00000,0.834201,1.24587,1.04093,0.932715,0.938195,1.04735,0.871006
signal_2200_1100,mer,1.00000,1.00000,0.967031,1.00445,0.986814,1.01916,1.00692,0.979982
signal_2300_1150,mer,1.00000,1.00000,1.00087,1.00702,0.951362,0.889941,1.0307,0.990051
signal_2400_1200,mer,1.00000,1.00000,1.00000,0.701751,1.19909,0.935933,0.965557,1.02512
signal_2500_1250,mer,1.00000,1.00000,1.00000,1.00000,0.989389,1.00712,0.98291,1.00497
signal_2600_1300,mer,1.00000,1.00000,1.00000,1.00000,1.08616,0.938763,0.951234,1.01518
signal_2700_1350,mer,1.00000,1.00000,1.00000,0.821631,1.2878,0.912443,1.00254,0.998788
signal_2800_1400,mer,1.00000,1.00000,1.00000,1.00000,0.996256,1.01702,1.01681,0.997784
signal_2900_1450,mer,1.00000,1.00000,1.02479,0.992658,0.92324,1.09452,1.09317,0.991262
signal_3000_1500,mer,1.00000,1.00000,1.00000,1.36789,0.625471,1.00000,1.0142,0.999151
signal_3100_1550,mer,1.00000,1.00000,1.00000,1.00000,1.00000,0.777827,1.18203,0.997927
signal_3200_1600,mer,1.00000,1.00000,1.00000,1.00148,1.00000,0.997271,0.960632,1.00426
signal_3300_1650,mer,1.00000,1.00000,1.00000,1.00000,1.00000,0.963464,0.97219,1.00601
signal_3400_1700,mer,1.00000,1.00000,1.00000,1.00000,1.00000,1.27334,1.01878,1.00102
signal_3500_1750,mer,1.00000,1.00000,1.00000,1.00000,0.981745,1.05539,1.00303,1.0072
signal_3600_1800,mer,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.01563,1.01858
signal_3700_1850,mer,1.00000,1.00000,1.00000,1.00000,1.44362,0.607576,1.04388,1.03417
signal_3800_1900,mer,1.00000,1.00000,1.00000,1.00000,1.00000,1.28704,0.898995,1.05048
signal_3900_1950,mer,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00935,1.02966
signal_4000_2000,mer,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.874921,1.02241
